frame,cam_id,class_id,object_id,u,v,w,h
181,cam_2,0,-1,2615.12,1339.07,16.50,8.25
182,cam_2,0,-1,2601.81,1332.32,19.25,19.25
183,cam_2,0,-1,2433.25,1165.57,68.75,52.25
184,cam_2,0,-1,2413.25,1184.10,22.00,24.75
185,cam_2,0,-1,2400.44,1201.73,16.50,19.25
186,cam_2,0,-1,2390.44,1205.07,22.00,22.00
187,cam_2,0,-1,2390.84,1182.90,66.00,107.25
188,cam_2,0,-1,2388.55,1166.64,66.00,88.00
189,cam_2,0,-1,2393.67,1146.45,88.00,99.00
190,cam_2,0,-1,2381.62,1134.65,19.25,22.00
191,cam_2,0,-1,2378.05,1122.49,16.50,16.50
192,cam_2,0,-1,3827.69,759.09,11.00,19.25
193,cam_2,0,-1,3827.52,758.84,11.00,19.25
194,cam_2,0,-1,3827.52,758.83,11.00,19.25
195,cam_2,0,-1,3827.52,758.82,11.00,19.25
196,cam_2,0,-1,3827.52,758.82,11.00,19.25
197,cam_2,0,-1,3827.52,758.82,11.00,19.25
198,cam_2,0,-1,2473.15,1266.55,13.75,19.25
199,cam_2,0,-1,3827.52,758.82,11.00,19.25
200,cam_2,0,-1,3827.69,759.08,11.00,19.25
201,cam_2,0,-1,3827.69,759.10,11.00,19.25
202,cam_2,0,-1,3827.53,758.28,11.00,19.25
203,cam_2,0,-1,2383.76,1074.33,16.50,19.25
204,cam_2,0,-1,2378.68,1087.07,27.50,27.50
205,cam_2,0,-1,2375.94,1108.92,22.00,16.50
206,cam_2,0,-1,2386.16,1103.59,66.00,68.75
207,cam_2,0,-1,2379.78,1096.45,88.00,99.00
208,cam_2,0,-1,2381.74,1080.34,30.25,24.75
209,cam_2,0,-1,3828.24,758.70,13.75,22.00
210,cam_2,0,-1,3827.57,758.36,11.00,19.25
211,cam_2,0,-1,3827.57,758.36,11.00,19.25
212,cam_2,0,-1,3827.57,758.36,11.00,19.25
213,cam_2,0,-1,3827.57,758.36,11.00,19.25
214,cam_2,0,-1,3827.57,758.36,11.00,19.25
215,cam_2,0,-1,3827.57,758.37,11.00,19.25
216,cam_2,0,-1,3827.57,758.37,11.00,19.25
217,cam_2,0,-1,3827.57,758.37,11.00,19.25
218,cam_2,0,-1,3827.57,758.36,11.00,19.25
219,cam_2,0,-1,3828.30,758.76,13.75,22.00
220,cam_2,0,-1,3828.12,758.69,16.50,22.00
221,cam_2,0,-1,3827.96,758.68,16.50,22.00
222,cam_2,0,-1,3828.13,758.69,16.50,22.00
223,cam_2,0,-1,3020.09,1322.22,13.75,16.50
224,cam_2,0,-1,2382.19,995.40,24.75,11.00
225,cam_2,0,-1,3828.00,758.11,11.00,19.25
226,cam_2,0,-1,2389.85,1013.85,19.25,19.25
227,cam_2,0,-1,2381.67,1017.21,22.00,27.50
228,cam_2,0,-1,2389.12,1033.17,22.00,19.25
229,cam_2,0,-1,3827.98,759.05,11.00,22.00
230,cam_2,0,-1,3828.15,758.48,11.00,22.00
231,cam_2,0,-1,3828.03,758.11,11.00,19.25
232,cam_2,0,-1,3828.02,758.85,11.00,19.25
233,cam_2,0,-1,3828.15,758.49,11.00,22.00
234,cam_2,0,-1,3828.15,758.48,11.00,22.00
235,cam_2,0,-1,3827.99,758.30,11.00,19.25
236,cam_2,0,-1,3828.01,758.85,11.00,19.25
237,cam_2,0,-1,3828.02,758.87,11.00,19.25
238,cam_2,0,-1,3828.03,758.89,11.00,19.25
239,cam_2,0,-1,3828.03,758.89,11.00,19.25
240,cam_2,0,-1,3828.03,758.87,11.00,19.25
241,cam_2,0,-1,3828.03,758.87,11.00,19.25
242,cam_2,0,-1,3828.03,758.87,11.00,19.25
243,cam_2,0,-1,3828.03,758.87,11.00,19.25
244,cam_2,0,-1,2574.74,1135.63,19.25,19.25
245,cam_2,0,-1,3828.17,758.53,11.00,22.00
246,cam_2,0,-1,3828.22,758.52,11.00,22.00
247,cam_2,0,-1,3828.19,758.78,11.00,22.00
248,cam_2,0,-1,3828.16,758.51,11.00,22.00
249,cam_2,0,-1,3828.18,758.77,11.00,22.00
250,cam_2,0,-1,3828.21,758.54,11.00,22.00
251,cam_2,0,-1,3828.42,758.51,13.75,22.00
252,cam_2,0,-1,3828.23,758.69,16.50,22.00
253,cam_2,0,-1,3828.42,758.80,13.75,22.00
254,cam_2,0,-1,3828.23,758.70,16.50,22.00
255,cam_2,0,-1,2719.08,1148.13,11.00,13.75
256,cam_2,0,-1,3828.04,758.61,16.50,22.00
257,cam_2,0,-1,3828.05,758.20,11.00,22.00
258,cam_2,0,-1,2772.37,1140.15,24.75,22.00
259,cam_2,0,-1,3828.02,757.95,11.00,22.00
260,cam_2,0,-1,2870.24,1118.18,16.50,13.75
261,cam_2,0,-1,3828.02,757.96,11.00,22.00
262,cam_2,0,-1,3828.02,757.97,11.00,22.00
263,cam_2,0,-1,3828.14,758.49,11.00,22.00
264,cam_2,0,-1,3828.13,758.51,11.00,22.00
265,cam_2,0,-1,3828.12,758.50,11.00,22.00
266,cam_2,0,-1,3828.13,758.46,11.00,22.00
267,cam_2,0,-1,3828.14,758.46,11.00,22.00
268,cam_2,0,-1,3828.14,758.45,11.00,22.00
269,cam_2,0,-1,3827.99,758.19,11.00,22.00
270,cam_2,0,-1,3828.03,757.97,11.00,22.00
271,cam_2,0,-1,3827.98,758.21,11.00,22.00
272,cam_2,0,-1,3828.13,758.47,11.00,22.00
273,cam_2,0,-1,3827.76,757.78,13.75,22.00
274,cam_2,0,-1,2979.42,1168.58,19.25,19.25
275,cam_2,0,-1,3826.73,757.65,19.25,22.00
276,cam_2,0,-1,3080.72,1070.10,19.25,16.50
277,cam_2,0,-1,3826.69,757.15,16.50,19.25
278,cam_2,0,-1,3827.62,757.57,13.75,19.25
279,cam_2,0,-1,3826.60,757.70,16.50,19.25
280,cam_2,0,-1,3826.81,757.93,16.50,19.25
281,cam_2,0,-1,3827.49,757.72,13.75,19.25
282,cam_2,0,-1,3827.55,757.16,13.75,19.25
283,cam_2,0,-1,3827.73,756.98,13.75,19.25
284,cam_2,0,-1,3827.69,757.21,13.75,19.25
285,cam_2,0,-1,3827.68,757.23,13.75,19.25
286,cam_2,0,-1,3827.67,757.16,13.75,19.25
287,cam_2,0,-1,3827.52,756.98,13.75,19.25
288,cam_2,0,-1,3827.37,757.21,13.75,19.25
289,cam_2,0,-1,3827.37,757.22,13.75,19.25
290,cam_2,0,-1,3826.69,757.08,16.50,19.25
291,cam_2,0,-1,3826.66,757.03,16.50,19.25
292,cam_2,0,-1,3826.66,757.04,16.50,19.25
293,cam_2,0,-1,3826.66,757.03,16.50,19.25
294,cam_2,0,-1,3827.39,756.71,13.75,16.50
295,cam_2,0,-1,3827.48,757.01,13.75,19.25
296,cam_2,0,-1,3827.41,757.21,13.75,19.25
297,cam_2,0,-1,3827.41,757.22,13.75,19.25
298,cam_2,0,-1,3827.41,757.21,13.75,19.25
299,cam_2,0,-1,3827.46,756.96,13.75,19.25
300,cam_2,0,-1,3827.34,757.17,13.75,19.25
301,cam_2,0,-1,3826.90,757.08,16.50,19.25
302,cam_2,0,-1,3826.66,757.04,16.50,19.25
303,cam_2,0,-1,3826.52,756.86,16.50,19.25
304,cam_2,0,-1,3826.67,757.04,16.50,19.25
305,cam_2,0,-1,3826.52,756.85,16.50,19.25
306,cam_2,0,-1,3826.30,756.75,16.50,19.25
307,cam_2,0,-1,3826.10,756.59,16.50,19.25
308,cam_2,0,-1,3826.10,756.59,16.50,19.25
309,cam_2,0,-1,3826.30,756.74,16.50,19.25
310,cam_2,0,-1,3826.30,756.72,16.50,19.25
311,cam_2,0,-1,3826.10,756.56,16.50,19.25
312,cam_2,0,-1,3826.09,756.56,16.50,19.25
313,cam_2,0,-1,3826.51,756.83,16.50,19.25
314,cam_2,0,-1,3826.30,756.74,16.50,19.25
315,cam_2,0,-1,3826.31,756.74,16.50,19.25
316,cam_2,0,-1,3826.31,756.74,16.50,19.25
317,cam_2,0,-1,3826.31,756.74,16.50,19.25
318,cam_2,0,-1,3826.31,756.74,16.50,19.25
319,cam_2,0,-1,3826.67,757.02,16.50,19.25
320,cam_2,0,-1,3826.81,757.66,19.25,22.00
321,cam_2,0,-1,3827.35,758.29,19.25,22.00
322,cam_2,0,-1,2382.41,1116.38,19.25,19.25
323,cam_2,0,-1,3827.73,757.60,11.00,19.25
324,cam_2,0,-1,3351.00,1323.79,16.50,16.50
325,cam_2,0,-1,3827.97,756.72,11.00,16.50
326,cam_2,0,-1,3827.95,756.70,11.00,16.50
327,cam_2,0,-1,2104.61,141.30,33.00,22.00
328,cam_2,0,-1,2103.88,140.90,33.00,22.00
329,cam_2,0,-1,2103.68,141.03,35.75,22.00
330,cam_2,0,-1,3827.75,756.52,11.00,16.50
331,cam_2,0,-1,3827.79,756.33,11.00,16.50
332,cam_2,0,-1,3827.75,756.52,11.00,16.50
333,cam_2,0,-1,3827.74,756.68,11.00,16.50
334,cam_2,0,-1,3827.74,756.68,11.00,16.50
335,cam_2,0,-1,3232.16,1325.01,19.25,13.75
336,cam_2,0,-1,3223.41,1319.04,22.00,19.25
337,cam_2,0,-1,3215.91,1309.09,16.50,16.50
338,cam_2,0,-1,3199.08,1309.34,13.75,19.25
339,cam_2,0,-1,3177.12,1340.30,13.75,5.50
340,cam_2,0,-1,3150.88,1398.12,11.00,11.00
341,cam_2,0,-1,3144.82,1330.82,22.00,22.00
342,cam_2,0,-1,2102.08,140.33,41.25,22.00
343,cam_2,0,-1,2101.57,140.25,41.25,22.00
344,cam_2,0,-1,2100.90,139.95,41.25,22.00
345,cam_2,0,-1,2101.88,140.35,38.50,22.00
346,cam_2,0,-1,2739.53,1372.14,27.50,13.75
347,cam_2,0,-1,2680.64,1387.20,13.75,11.00
348,cam_2,0,-1,2104.47,141.24,30.25,22.00
349,cam_2,0,-1,2104.77,141.31,27.50,22.00
350,cam_2,0,-1,2104.29,141.02,33.00,22.00
351,cam_2,0,-1,2862.24,1348.24,24.75,33.00
352,cam_2,0,-1,2934.14,1317.12,19.25,16.50
353,cam_2,0,-1,2101.27,140.06,44.00,22.00
354,cam_2,0,-1,2102.18,140.31,44.00,22.00
355,cam_2,0,-1,2102.52,140.38,41.25,22.00
356,cam_2,0,-1,2470.32,1353.27,11.00,19.25
357,cam_2,0,-1,2104.57,141.09,30.25,22.00
358,cam_2,0,-1,2745.09,1324.83,16.50,19.25
359,cam_2,0,-1,2104.90,141.33,30.25,22.00
360,cam_2,0,-1,2104.75,141.21,30.25,22.00
361,cam_2,0,-1,2104.76,141.22,30.25,22.00
362,cam_2,0,-1,2887.87,1177.91,22.00,16.50
363,cam_2,0,-1,2872.27,1193.12,30.25,35.75
364,cam_2,0,-1,2859.06,1206.91,55.00,63.25
365,cam_2,0,-1,2842.00,1231.64,19.25,13.75
366,cam_2,0,-1,2833.58,1227.25,16.50,16.50
367,cam_2,0,-1,2833.10,1214.05,22.00,24.75
368,cam_2,0,-1,2829.42,1197.95,19.25,22.00
369,cam_2,0,-1,2827.54,1183.49,11.00,11.00
370,cam_2,0,-1,2487.16,1373.38,8.25,13.75
371,cam_2,0,-1,2144.41,1294.87,13.75,19.25
372,cam_2,0,-1,2103.68,140.80,35.75,22.00
373,cam_2,0,-1,3827.31,755.98,11.00,13.75
374,cam_2,0,-1,2104.28,1195.94,19.25,16.50
375,cam_2,0,-1,2256.44,1385.24,11.00,8.25
376,cam_2,0,-1,2754.37,1153.76,16.50,13.75
377,cam_2,0,-1,2739.12,1153.97,22.00,24.75
378,cam_2,0,-1,2724.61,1154.69,99.00,82.50
379,cam_2,0,-1,2701.89,1165.21,96.25,99.00
380,cam_2,0,-1,2682.66,1180.23,104.50,99.00
381,cam_2,0,-1,2658.23,1200.20,110.00,101.75
382,cam_2,0,-1,2632.50,1224.57,121.00,110.00
383,cam_2,0,-1,2598.38,1257.99,27.50,27.50
384,cam_2,0,-1,2592.99,1246.42,33.00,66.00
385,cam_2,0,-1,2581.43,1231.61,24.75,24.75
386,cam_2,0,-1,2576.17,1222.71,46.75,46.75
387,cam_2,0,-1,2569.82,1203.80,66.00,66.00
388,cam_2,0,-1,2550.78,1194.27,22.00,22.00
389,cam_2,0,-1,2542.70,1185.96,16.50,16.50
390,cam_2,0,-1,3828.09,758.02,11.00,22.00
391,cam_2,0,-1,3828.10,758.02,11.00,22.00
392,cam_2,0,-1,3828.10,758.03,11.00,22.00
393,cam_2,0,-1,3828.10,758.03,11.00,22.00
394,cam_2,0,-1,3828.11,758.03,11.00,22.00
395,cam_2,0,-1,1734.50,1216.95,16.50,13.75
396,cam_2,0,-1,2453.70,1164.13,16.50,16.50
397,cam_2,0,-1,2431.16,1167.03,19.25,19.25
398,cam_2,0,-1,2407.56,1166.23,16.50,16.50
399,cam_2,0,-1,2380.34,1166.47,16.50,16.50
400,cam_2,0,-1,2351.87,1165.82,19.25,24.75
401,cam_2,0,-1,2324.56,1166.71,19.25,22.00
402,cam_2,0,-1,2296.43,1171.52,13.75,16.50
403,cam_2,0,-1,2266.49,1175.11,16.50,16.50
404,cam_2,0,-1,2237.88,1183.84,22.00,22.00
405,cam_2,0,-1,2203.38,1198.88,35.75,35.75
406,cam_2,0,-1,2183.30,1214.75,148.50,88.00
407,cam_2,0,-1,2143.99,1235.29,115.50,110.00
408,cam_2,0,-1,2105.83,1265.57,24.75,30.25
409,cam_2,0,-1,2083.80,1260.73,99.00,88.00
410,cam_2,0,-1,2067.22,1245.07,101.75,110.00
411,cam_2,0,-1,2048.34,1225.82,24.75,22.00
412,cam_2,0,-1,2034.45,1208.40,16.50,16.50
413,cam_2,0,-1,2019.12,1195.78,19.25,19.25
414,cam_2,0,-1,2003.25,1189.15,24.75,16.50
415,cam_2,0,-1,3828.73,759.10,16.50,22.00
416,cam_2,0,-1,1967.69,1236.39,22.00,16.50
